"country"	"Time"	"category_1"	"category_2"	"category_3"	"category_4"	"value"
"ireland"	"2019-01-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Insurance and Pension Funds"	"2549"
"ireland"	"2019-01-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Other financial Intermediaries"	"8624"
"ireland"	"2019-01-01"	"Total Outstanding Stock "	"Total Resident"	"Non-Financial Corporations"	""	"4"
"ireland"	"2019-01-01"	"Total Outstanding Stock "	"Total Resident"	"Households"	""	"116"
"ireland"	"2019-01-01"	"Total Outstanding Stock "	"Non-Resident"	""	""	"89487"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"MFIs and Central Bank"	""	"53443"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"General Government"	""	"1544"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Insurance and Pension Funds"	"2721"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Other financial Intermediaries"	"8725"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"Non-Financial Corporations"	""	"4"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Total Resident"	"Households"	""	"99"
"ireland"	"2019-04-01"	"Total Outstanding Stock "	"Non-Resident"	""	""	"89561"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"MFIs and Central Bank"	""	"53216"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"General Government"	""	"1546"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Insurance and Pension Funds"	"2814"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"Financial Intermediaries"	"Other financial Intermediaries"	"9264"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"Non-Financial Corporations"	""	"4"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Total Resident"	"Households"	""	"99"
"ireland"	"2019-07-01"	"Total Outstanding Stock "	"Non-Resident"	""	""	"89152"
"italy"	"1997-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"92332"
"italy"	"1997-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"177898"
"italy"	"1997-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"138978"
"italy"	"1997-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"430896"
"italy"	"1997-01-01"	"TOTAL"	"Non-residents"	""	""	"219624"
"italy"	"1997-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"87694"
"italy"	"1997-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"164252"
"italy"	"1997-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"151149"
"italy"	"1997-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"422880"
"italy"	"1997-04-01"	"TOTAL"	"Non-residents"	""	""	"239227"
"italy"	"1997-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"80522"
"italy"	"1997-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"160155"
"italy"	"1997-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"166420"
"italy"	"1997-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"413798"
"italy"	"1997-07-01"	"TOTAL"	"Non-residents"	""	""	"251408"
"italy"	"1997-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"78516"
"italy"	"1997-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"155559"
"italy"	"1997-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"181015"
"italy"	"1997-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"393330"
"italy"	"1997-10-01"	"TOTAL"	"Non-residents"	""	""	"254110"
"italy"	"1998-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"72646"
"italy"	"1998-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"155986"
"italy"	"1998-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"203722"
"italy"	"1998-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"368202"
"italy"	"1998-01-01"	"TOTAL"	"Non-residents"	""	""	"271714"
"italy"	"1998-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"68518"
"italy"	"1998-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"156564"
"italy"	"1998-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"195466"
"italy"	"1998-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"359411"
"italy"	"1998-04-01"	"TOTAL"	"Non-residents"	""	""	"307574"
"italy"	"1998-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"55472"
"italy"	"1998-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"156852"
"italy"	"1998-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"232632"
"italy"	"1998-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"333979"
"italy"	"1998-07-01"	"TOTAL"	"Non-residents"	""	""	"314665"
"italy"	"1998-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62175"
"italy"	"1998-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"152855"
"italy"	"1998-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"247942"
"italy"	"1998-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"294286"
"italy"	"1998-10-01"	"TOTAL"	"Non-residents"	""	""	"326025"
"italy"	"1999-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"59775"
"italy"	"1999-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"178189"
"italy"	"1999-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"292648"
"italy"	"1999-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"237950"
"italy"	"1999-01-01"	"TOTAL"	"Non-residents"	""	""	"327586"
"italy"	"1999-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"58816"
"italy"	"1999-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"175397"
"italy"	"1999-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"295718"
"italy"	"1999-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"236392"
"italy"	"1999-04-01"	"TOTAL"	"Non-residents"	""	""	"351458"
"italy"	"1999-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"59903"
"italy"	"1999-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"175648"
"italy"	"1999-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"287652"
"italy"	"1999-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"224015"
"italy"	"1999-07-01"	"TOTAL"	"Non-residents"	""	""	"372222"
"italy"	"1999-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"57902"
"italy"	"1999-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"166111"
"italy"	"1999-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"263808"
"italy"	"1999-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"217501"
"italy"	"1999-10-01"	"TOTAL"	"Non-residents"	""	""	"386183"
"italy"	"2000-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"61903"
"italy"	"2000-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"158140"
"italy"	"2000-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"246690"
"italy"	"2000-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"229583"
"italy"	"2000-01-01"	"TOTAL"	"Non-residents"	""	""	"415804"
"italy"	"2000-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62902"
"italy"	"2000-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"152332"
"italy"	"2000-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"248310"
"italy"	"2000-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"225352"
"italy"	"2000-04-01"	"TOTAL"	"Non-residents"	""	""	"441981"
"italy"	"2000-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62843"
"italy"	"2000-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"144092"
"italy"	"2000-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"238194"
"italy"	"2000-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"239787"
"italy"	"2000-07-01"	"TOTAL"	"Non-residents"	""	""	"449641"
"italy"	"2000-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62398"
"italy"	"2000-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"135692"
"italy"	"2000-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"246731"
"italy"	"2000-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"215629"
"italy"	"2000-10-01"	"TOTAL"	"Non-residents"	""	""	"450621"
"italy"	"2001-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"61793"
"italy"	"2001-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"136955"
"italy"	"2001-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"226446"
"italy"	"2001-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"251100"
"italy"	"2001-01-01"	"TOTAL"	"Non-residents"	""	""	"469719"
"italy"	"2001-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"63237"
"italy"	"2001-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"141418"
"italy"	"2001-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"224007"
"italy"	"2001-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"256990"
"italy"	"2001-04-01"	"TOTAL"	"Non-residents"	""	""	"478691"
"italy"	"2001-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"63137"
"italy"	"2001-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"139807"
"italy"	"2001-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"225164"
"italy"	"2001-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"267923"
"italy"	"2001-07-01"	"TOTAL"	"Non-residents"	""	""	"458306"
"italy"	"2001-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"64283"
"italy"	"2001-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"138521"
"italy"	"2001-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"236907"
"italy"	"2001-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"266210"
"italy"	"2001-10-01"	"TOTAL"	"Non-residents"	""	""	"438226"
"italy"	"2002-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62951"
"italy"	"2002-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"149250"
"italy"	"2002-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"242035"
"italy"	"2002-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"307197"
"italy"	"2002-01-01"	"TOTAL"	"Non-residents"	""	""	"425935"
"italy"	"2002-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"63957"
"italy"	"2002-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"141704"
"italy"	"2002-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"234683"
"italy"	"2002-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"315763"
"italy"	"2002-04-01"	"TOTAL"	"Non-residents"	""	""	"438079"
"italy"	"2002-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"64942"
"italy"	"2002-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"135120"
"italy"	"2002-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"235613"
"italy"	"2002-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"321984"
"italy"	"2002-07-01"	"TOTAL"	"Non-residents"	""	""	"440389"
"italy"	"2002-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"41100"
"italy"	"2002-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"127620"
"italy"	"2002-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"234553"
"italy"	"2002-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"289393"
"italy"	"2002-10-01"	"TOTAL"	"Non-residents"	""	""	"454750"
"italy"	"2003-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"40422"
"italy"	"2003-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"156532"
"italy"	"2003-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"216831"
"italy"	"2003-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"285121"
"italy"	"2003-01-01"	"TOTAL"	"Non-residents"	""	""	"485769"
"italy"	"2003-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"41069"
"italy"	"2003-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"160979"
"italy"	"2003-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"222996"
"italy"	"2003-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"257983"
"italy"	"2003-04-01"	"TOTAL"	"Non-residents"	""	""	"509405"
"italy"	"2003-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"40894"
"italy"	"2003-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"163917"
"italy"	"2003-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"226722"
"italy"	"2003-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"259995"
"italy"	"2003-07-01"	"TOTAL"	"Non-residents"	""	""	"519281"
"italy"	"2003-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"49072"
"italy"	"2003-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"160799"
"italy"	"2003-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"217174"
"italy"	"2003-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"234283"
"italy"	"2003-10-01"	"TOTAL"	"Non-residents"	""	""	"508315"
"italy"	"2004-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"50271"
"italy"	"2004-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"162938"
"italy"	"2004-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"217933"
"italy"	"2004-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"276461"
"italy"	"2004-01-01"	"TOTAL"	"Non-residents"	""	""	"507558"
"italy"	"2004-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"51506"
"italy"	"2004-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"167539"
"italy"	"2004-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"210026"
"italy"	"2004-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"295565"
"italy"	"2004-04-01"	"TOTAL"	"Non-residents"	""	""	"519875"
"italy"	"2004-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"52735"
"italy"	"2004-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"170495"
"italy"	"2004-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"219507"
"italy"	"2004-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"276723"
"italy"	"2004-07-01"	"TOTAL"	"Non-residents"	""	""	"530562"
"italy"	"2004-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"53937"
"italy"	"2004-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"155345"
"italy"	"2004-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"225404"
"italy"	"2004-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"250773"
"italy"	"2004-10-01"	"TOTAL"	"Non-residents"	""	""	"523535"
"italy"	"2005-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"55240"
"italy"	"2005-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"163593"
"italy"	"2005-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"218853"
"italy"	"2005-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"240771"
"italy"	"2005-01-01"	"TOTAL"	"Non-residents"	""	""	"587148"
"italy"	"2005-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"56520"
"italy"	"2005-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"163467"
"italy"	"2005-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"216916"
"italy"	"2005-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"242648"
"italy"	"2005-04-01"	"TOTAL"	"Non-residents"	""	""	"616255"
"italy"	"2005-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"57739"
"italy"	"2005-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"162450"
"italy"	"2005-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"216268"
"italy"	"2005-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"229330"
"italy"	"2005-07-01"	"TOTAL"	"Non-residents"	""	""	"612026"
"italy"	"2005-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"59012"
"italy"	"2005-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"159046"
"italy"	"2005-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"215485"
"italy"	"2005-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"211967"
"italy"	"2005-10-01"	"TOTAL"	"Non-residents"	""	""	"601096"
"italy"	"2006-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"59888"
"italy"	"2006-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"149729"
"italy"	"2006-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"208752"
"italy"	"2006-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"205628"
"italy"	"2006-01-01"	"TOTAL"	"Non-residents"	""	""	"654034"
"italy"	"2006-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"61288"
"italy"	"2006-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"157954"
"italy"	"2006-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"209060"
"italy"	"2006-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"210611"
"italy"	"2006-04-01"	"TOTAL"	"Non-residents"	""	""	"676184"
"italy"	"2006-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"61968"
"italy"	"2006-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"160226"
"italy"	"2006-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"218549"
"italy"	"2006-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"222821"
"italy"	"2006-07-01"	"TOTAL"	"Non-residents"	""	""	"649988"
"italy"	"2006-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62760"
"italy"	"2006-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"159361"
"italy"	"2006-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"205300"
"italy"	"2006-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"208520"
"italy"	"2006-10-01"	"TOTAL"	"Non-residents"	""	""	"650189"
"italy"	"2007-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"62621"
"italy"	"2007-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"165958"
"italy"	"2007-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"205630"
"italy"	"2007-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"241265"
"italy"	"2007-01-01"	"TOTAL"	"Non-residents"	""	""	"640094"
"italy"	"2007-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"64134"
"italy"	"2007-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"168388"
"italy"	"2007-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"203653"
"italy"	"2007-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"246553"
"italy"	"2007-04-01"	"TOTAL"	"Non-residents"	""	""	"664160"
"italy"	"2007-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"63019"
"italy"	"2007-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"154183"
"italy"	"2007-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"203232"
"italy"	"2007-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"248222"
"italy"	"2007-07-01"	"TOTAL"	"Non-residents"	""	""	"678181"
"italy"	"2007-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"60307"
"italy"	"2007-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"160044"
"italy"	"2007-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"192520"
"italy"	"2007-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"258197"
"italy"	"2007-10-01"	"TOTAL"	"Non-residents"	""	""	"647051"
"italy"	"2008-01-01"	"TOTAL"	"Residents"	"Central Bank"	""	"60308"
"italy"	"2008-01-01"	"TOTAL"	"Residents"	"OMFIs"	""	"166406"
"italy"	"2008-01-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"186296"
"italy"	"2008-01-01"	"TOTAL"	"Residents"	"Other residents"	""	"288391"
"italy"	"2008-01-01"	"TOTAL"	"Non-residents"	""	""	"666586"
"italy"	"2008-04-01"	"TOTAL"	"Residents"	"Central Bank"	""	"57999"
"italy"	"2008-04-01"	"TOTAL"	"Residents"	"OMFIs"	""	"164861"
"italy"	"2008-04-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"181737"
"italy"	"2008-04-01"	"TOTAL"	"Residents"	"Other residents"	""	"258997"
"italy"	"2008-04-01"	"TOTAL"	"Non-residents"	""	""	"702943"
"italy"	"2008-07-01"	"TOTAL"	"Residents"	"Central Bank"	""	"56760"
"italy"	"2008-07-01"	"TOTAL"	"Residents"	"OMFIs"	""	"164898"
"italy"	"2008-07-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"177210"
"italy"	"2008-07-01"	"TOTAL"	"Residents"	"Other residents"	""	"282327"
"italy"	"2008-07-01"	"TOTAL"	"Non-residents"	""	""	"690866"
"italy"	"2008-10-01"	"TOTAL"	"Residents"	"Central Bank"	""	"58354"
"italy"	"2008-10-01"	"TOTAL"	"Residents"	"OMFIs"	""	"174913"
"italy"	"2008-10-01"	"TOTAL"	"Residents"	"Other financial institutions"	""	"187265"
"italy"	"2008-10-01"	"TOTAL"	"Residents"	"Other residents"	""	"303944"
"italy"	"2008-10-01"	"TOTAL"	"Non-residents"	""	""	"659374"
